#! FIELDS cv1 cv2 file.free der_cv1 der_cv2
#! SET min_cv1 -0.0759
#! SET max_cv1 14.7708
#! SET nbins_cv1  101
#! SET periodic_cv1 false
#! SET min_cv2 -0.3632
#! SET max_cv2 3.5053
#! SET nbins_cv2  101
#! SET periodic_cv2 false
   -0.075900000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.072567000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.221034000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.369501000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.517968000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.666435000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.814902000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    0.963369000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    1.111836000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    1.260303000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    1.408770000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    1.557237000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    1.705704000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    1.854171000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.002638000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.151105000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.299572000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.448039000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.596506000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.744973000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    2.893440000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.041907000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.190374000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.338841000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.487308000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.635775000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.784242000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    3.932709000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.081176000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.229643000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.378110000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.526577000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.675044000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.823511000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    4.971978000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    5.120445000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    5.268912000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    5.417379000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    5.565846000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    5.714313000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    5.862780000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.011247000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.159714000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.308181000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.456648000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.605115000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.753582000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    6.902049000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.050516000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.198983000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.347450000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.495917000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.644384000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.792851000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    7.941318000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.089785000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.238252000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.386719000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.535186000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.683653000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.832120000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    8.980587000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    9.129054000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    9.277521000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    9.425988000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    9.574455000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    9.722922000   -0.363200000  135.991748851   -0.000000000   -0.000000000
    9.871389000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.019856000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.168323000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.316790000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.465257000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.613724000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.762191000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   10.910658000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.059125000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.207592000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.356059000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.504526000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.652993000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.801460000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   11.949927000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.098394000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.246861000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.395328000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.543795000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.692262000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.840729000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   12.989196000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   13.137663000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   13.286130000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   13.434597000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   13.583064000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   13.731531000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   13.879998000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   14.028465000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   14.176932000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   14.325399000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   14.473866000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   14.622333000   -0.363200000  135.991748851   -0.000000000   -0.000000000
   14.770800000   -0.363200000  135.991748851   -0.000000000   -0.000000000

   -0.075900000   -0.324515000  135.991748851   -0.000000000   -0.000000000
